frm,to,len_mi
2,3,0.838054217460953
3,8,0.723504597768838
6,8,0.250016510150599
2,11,0.688760442644113
4,11,0.664831495489909
6,12,0.726367310826765
1,13,0.680178571328855
4,13,0.192101954792449
1,14,0.916471914503053
1,17,0.738258983033955
6,17,0.854903632363422
14,17,0.696970692643538
13,18,0.795918552142046
16,18,0.154070645123942
17,18,0.85862278990445
13,20,0.453845391907013
18,20,0.495658621751259
14,21,1.07256623881
6,22,0.145559542364765
12,22,0.587020562955594
17,22,0.720231135152575
12,23,0.217431494505222
17,24,0.644505252429629
20,24,0.444457507518245
21,24,1.04110078026039
11,25,0.180959648997576
14,25,0.666561294321643
19,25,0.726207212166081
22,26,0.561761546931551
1,27,0.73652391134207
14,27,0.754537563398253
16,27,0.768573342981471
23,27,0.338723125341861
7,28,0.615481253678743
10,28,0.360563222900288
5,29,0.628561804174897
16,29,0.384601757325542
3,30,0.302675685726848
16,30,0.22190419716389
27,30,0.840970902129326
29,30,0.30764081079286
6,31,0.356770802287043
19,32,0.101842318702219
11,33,0.667551674051445
16,34,0.842786179021143
18,34,0.758834769079189
24,34,0.38002751159042
33,34,0.884538350022203
3,35,0.450520824002058
9,35,0.64386793728099
11,35,0.410968869986055
18,35,0.276430566498394
32,35,0.276074120811868
6,36,0.24899717080161
8,36,0.0346557947839337
12,36,0.478927719508229
20,36,0.134171912137576
8,37,0.271757846273774
19,37,0.266873605688901
26,37,0.272098845635348
34,37,0.518728984946732
2,38,0.769274823804222
8,38,0.414338455602389
14,38,0.793122967475578
15,38,0.707757106025049
22,38,0.309755604433862
11,39,0.692514968659809
34,39,0.90217238816216
2,40,0.424117966561802
4,40,0.40144274067357
26,40,0.510424317658279
32,40,0.408187593871998
38,40,0.356882564751925
9,41,0.238988904994893
12,41,0.480318341123287
27,41,0.241242745907065
12,42,0.520219764328543
16,42,0.685822157459924
29,42,0.341356837130172
35,42,0.405532968967121
2,43,0.557807229149661
10,43,0.534762971833502
17,43,0.749495298152566
38,43,0.831884893526572
4,44,0.851159072178253
8,44,0.504522287167959
12,44,0.969668618624742
13,44,1.01702839191268
37,44,0.76469620090706
2,45,0.806260415462429
3,45,0.708176961508858
8,45,0.43129180795233
28,45,0.524301308571071
33,45,0.698766475005531
3,46,0.748760814634035
4,46,0.650018063744437
7,46,0.245081238890368
25,46,0.161832617944082
27,46,0.956888261564497
44,46,0.246636488472417
3,47,1.01105635892601
9,47,0.779369738995952
10,47,0.486633076706284
24,47,0.244793302894229
35,47,0.581456840241788
37,47,0.444849261024049
44,47,0.62066152044617
1,48,0.555908734788032
3,48,0.763592749580046
13,48,0.703334806495921
35,48,0.376057284465219
39,48,0.704243641182196
43,48,0.523378153629238
11,49,0.399728292362078
12,50,0.973308938920762
27,50,1.1123750326901
42,50,0.460680690992561
8,51,0.521906695942756
13,51,0.656186438948944
27,51,0.786504938214456
43,51,0.0524422631800183
47,51,0.309225112148983
49,51,0.639460462441729
15,52,0.242951576934551
28,52,0.844986961152957
31,52,0.398033532337521
32,52,0.834047483369737
43,52,0.0753010342926971
44,52,0.931426230049161
36,53,0.364402163600872
39,53,0.87557109907251
40,53,0.431072244455527
2,54,0.825616116744818
17,54,1.07649298399904
34,54,0.24925644543789
48,54,0.290230890212722
19,55,0.449641366159034
30,55,0.814622340143327
42,55,0.639997071773491
54,55,0.958158022124329
1,56,0.447308388122339
39,56,0.59812103761206
47,56,0.389347846564649
4,57,0.273017641029815
6,57,0.598869842789854
21,57,0.964821580107338
27,57,0.566944360636931
34,57,0.433637068812523
49,57,0.435667883864607
4,58,0.882336245283937
8,58,0.527788214120217
21,58,0.763214388492226
22,58,0.443051668285406
27,58,1.19467647758348
32,58,0.89183813360432
38,58,0.297296812904256
41,58,0.959481840589994
1,59,0.686229098942483
8,59,0.607486776160558
19,59,0.409846784893763
26,59,0.177735639675568
28,59,0.550158159989536
35,59,0.580867445671326
36,59,0.63091842264817
42,59,0.738547383338345
43,59,0.765433932071734
47,59,0.776710855307765
52,59,0.832209920374141
53,59,0.477431309004649
2,60,0.275805091657364
6,60,0.872511109618128
20,60,0.5632862549624
25,60,1.09290545637912
34,60,0.898673289622429
58,60,1.17953635506577
7,61,0.207796242434215
8,61,0.328313324741988
11,61,0.0400543689145557
15,61,0.563750088283032
18,61,0.541323032560796
37,61,0.599686309568214
55,61,0.859180199248312
2,62,0.622538614419731
7,62,0.39331981157875
10,62,0.555486440010277
39,62,0.417464897716163
17,63,0.672427053072154
24,63,0.119122041642175
28,63,0.596398148076885
31,63,0.223208429280226
32,63,0.610354753350823
48,63,0.354421548273042
55,63,0.520488053606056
57,63,0.178556487558328
58,63,0.647638675232729
59,63,0.675863058628303
1,64,0.155585535255739
3,64,0.329048314587658
5,64,0.945974996694376
14,64,0.914173457912432
17,64,0.619035590782304
18,64,0.28197859312088
36,64,0.55704565462235
40,64,0.493079477313419
51,64,0.987298616760177
1,65,0.196755070053598
2,65,0.727646870703896
4,65,0.726724243789396
13,65,0.832111824593186
33,65,0.280561559052566
64,65,0.35224542599549
7,66,0.726002984017659
12,66,0.250012542492152
13,66,0.468608528067194
14,66,0.219364910198809
21,66,0.865623860485941
36,66,0.232296222393855
38,66,0.643001446000172
39,66,0.818749766948387
43,66,0.279334967364579
54,66,0.566908062783804
55,66,0.412960915421832
58,66,0.682469547951042
11,67,0.773414576120867
42,67,0.644526708564895
50,67,0.902847874648422
1,68,0.609208117275528
10,68,0.758755220246038
17,68,1.0713731538328
27,68,1.1016785803171
47,68,0.539942036475577
56,68,0.27361790684821
59,68,1.04059243317161
60,68,1.08935288993682
5,69,0.706030699130213
22,69,0.284711515342602
31,69,0.562602486317467
54,69,0.665548700872913
60,69,0.586087868418456
62,69,0.255823205432726
64,69,0.240437373583089
16,70,0.791522795722137
43,70,0.799880886250578
48,70,0.35788903287998
52,70,0.837519163024601
43,71,0.54789296277415
60,71,0.77075645594211
3,72,0.719039580520991
9,72,0.364684543181729
13,72,0.263949304809922
20,72,0.19446354351789
42,72,0.427160072375391
43,72,0.587479038350858
49,72,0.196671542469857
55,72,0.291282702816623
58,72,0.812359578553818
63,72,0.442901087127319
8,73,0.223618327670829
9,73,0.706338204258598
11,73,0.304621472803612
17,73,0.689920873069013
24,73,0.632724900858018
27,73,0.71068975241241
58,73,0.548196894454799
61,73,0.341951468975473
64,73,0.352641696417989
71,73,0.21781233774146
6,74,0.258045529320762
14,74,0.732771642744886
25,74,0.0797918641026991
36,74,0.449589362287135
49,74,0.568377106508346
2,75,0.361811988059253
7,75,1.20637141139572
12,75,0.643605312955172
22,75,0.796528571847896
27,75,0.0903218715478614
28,75,0.619527038501795
38,75,1.0503526455355
60,75,0.117471735059429
64,75,0.587568167373326
3,76,0.800509290875235
9,76,1.01854672320592
21,76,0.670398266198572
22,76,0.292348778134386
31,76,0.32674492326836
39,76,0.793454528033765
53,76,0.696390034062554
58,76,0.150710606007162
60,76,1.02976294755084
65,76,0.530142395368205
4,77,0.47062149668196
11,77,0.657770873738193
21,77,0.421144299942933
30,77,0.359607480253994
32,77,0.199565860757493
41,77,0.352664610320589
44,77,0.749935532802366
51,77,0.932678231159024
55,77,0.576944594220292
69,77,0.22207661333236
73,77,0.353932554390006
5,78,0.755018976348045
7,78,1.05755606599436
28,78,0.563310336824207
36,78,0.549208020845201
55,78,0.0226953653919388
60,78,0.17532823614206
67,78,0.268616746169044
71,78,0.655025036435766
14,79,0.838309263231511
32,79,0.883420873136828
38,79,0.229338759565896
56,79,0.379668191689101
72,79,0.825928429543556
6,80,0.246832188101533
10,80,0.783079300095419
17,80,1.09786342504243
39,80,0.795996951400201
45,80,0.0692369642461877
48,80,0.325385434258021
52,80,0.843937566377721
60,80,1.11656667254229
62,80,0.382686433869195
71,80,0.353355356327943
72,80,0.746939591813292
74,80,0.0596789166609118
2,81,0.868170585573032
10,81,0.799833192571242
13,81,1.02639249680301
35,81,0.681157733333607
36,81,0.47084253014012
52,81,0.68231123013365
55,81,0.999376770862705
59,81,1.10087489915065
62,81,0.560239833974905
70,81,0.192642962951246
80,81,0.240903475962949
8,82,0.282091313228042
12,82,0.768216189504819
19,82,0.409168191748086
23,82,0.744346505095546
25,82,0.365621384105884
68,82,0.274311591458957
72,82,0.483956098711258
73,82,0.147241912618965
9,83,0.302948560031622
18,83,0.590020264296309
19,83,0.214244336331577
25,83,0.923026035209801
30,83,0.576523157446077
33,83,0.496463704696792
56,83,0.622998760409508
65,83,0.639686172605661
2,84,0.885183390807473
5,84,0.481978163014231
13,84,1.04245849715491
19,84,0.790847573152732
27,84,1.1728285653109
57,84,0.76006061855215
60,84,1.15680001551941
6,85,0.43895180776576
10,85,0.352268920107606
21,85,0.868672557681792
26,85,0.583610032626242
29,85,0.42040398261837
53,85,0.220694508656449
57,85,0.187449331482899
66,85,0.0844653830527502
81,85,0.527030649151664
6,86,0.138883537846664
9,86,0.96008997584865
17,86,0.95029458309146
51,86,0.695683119353354
58,86,0.210500008385885
65,86,0.495836905427754
71,86,0.200138539253636
72,86,0.602598298397765
9,87,1.22728466791159
25,87,0.165921934394777
39,87,0.928681271434949
50,87,0.25988866467884
56,87,0.426776584721678
64,87,0.910959010481058
70,87,0.0728999553090865
10,88,0.152829332790787
28,88,0.485916012845659
54,88,0.735866807691183
55,88,0.22999599188869
58,88,0.839870346696305
87,88,0.907427983706581
4,89,0.604269769583848
7,89,0.290178051589966
29,89,0.374575672902519
34,89,0.243884940140944
36,89,0.23222337859806
40,89,0.213881261500173
41,89,0.677585985014434
5,90,0.799510897415001
12,90,0.901006771162548
21,90,0.221210008431713
23,90,0.836762089183896
28,90,0.268071225276883
32,90,0.5067225116719
43,90,0.921506072701998
49,90,0.363953511604349
61,90,0.40282844509152
81,90,0.642068764062368
16,91,0.681809200736062
42,91,0.688777541180029
47,91,0.733177143205286
60,91,0.103922072007574
63,91,0.636526270422588
80,91,1.01603563786037
86,91,0.872472763187275
89,91,0.800138028443894
15,92,0.467053526727411
18,92,0.81697811034369
23,92,0.129010419035591
26,92,0.247873226174005
27,92,0.219044700755943
30,92,0.775020597216361
37,92,0.229875233312982
38,92,0.892739677607849
40,92,0.544939955038682
47,92,0.621118966248129
51,92,0.570040305592669
66,92,0.397862393715084
67,92,0.254779061453089
87,92,1.0879911832333
25,93,0.453145059317825
30,93,0.642352372215112
41,93,0.53991136324242
50,93,0.615138942754055
53,93,0.285269285990019
63,93,0.123505862952404
71,93,0.248995556616846
72,93,0.403141322110687
84,93,0.506343678855228
8,94,0.194317894123686
24,94,0.581622633542765
32,94,0.281047591390557
45,94,0.464582017961101
56,94,0.23565320790097
75,94,0.648034592858748
80,94,0.526112500951075
87,94,0.65750641573878
92,94,0.51028257927316
4,95,0.649679477301049
9,95,0.935863700951551
10,95,0.623756080185847
11,95,0.326617657382059
19,95,0.69612315422542
26,95,0.837371799198743
83,95,0.853425611533542
94,95,0.536824095982231
6,96,0.709662244795426
21,96,1.17011804647613
23,96,0.525741317836068
34,96,0.40604096599271
42,96,0.480230338374336
70,96,0.812641479895648
88,96,0.452356222513989
89,96,0.629200112332211
5,97,0.574492933046267
19,97,0.398213361752166
28,97,0.277583047112409
45,97,0.249429691857338
60,97,0.824085951844045
70,97,0.376764485437784
46,98,0.302023705605255
50,98,0.562868227288258
51,98,0.384210401494166
62,98,0.539888283010531
73,98,0.462918476502032
83,98,0.740784954765209
93,98,0.121082224218129
22,99,0.0547848177239689
23,99,0.622722119279209
43,99,0.622229596950627
47,99,0.392679281441471
51,99,0.65578566821541
54,99,0.406682778092785
63,99,0.443205147317858
64,99,0.485514661778239
72,99,0.386005846857198
87,99,0.489308680582858
7,100,0.244723078720938
8,100,0.283638112472378
19,100,0.537600163899472
47,100,0.397487919406866
58,100,0.262222679326835
62,100,0.278278636238931
78,100,0.815998023483297
81,100,0.287714228728432
99,100,0.178935286984609
6,101,0.58132513864648
12,101,0.801538097786024
16,101,0.233998383300324
20,101,0.423490996333246
33,101,0.22771868901646
56,101,0.550022088110051
70,101,0.874948698082632
82,101,0.496938216005675
86,101,0.718273715240307
87,101,0.943870761875081
88,101,0.591959936894116
93,101,0.701093811057473
12,102,0.630403713847227
58,102,0.962109305889012
67,102,0.103859932591279
72,102,0.226368878586449
76,102,0.812940213843243
84,102,0.951182131567806
101,102,0.214624155130948
14,103,1.09227344018965
20,103,0.61056670365177
21,103,0.173606578922906
40,103,0.61981146501777
55,103,0.887251198149978
71,103,0.666659935215459
80,103,0.775072281721372
98,103,0.914859204271376
1,104,0.339872076715482
5,104,0.565939575769057
15,104,0.483422858087385
17,104,0.645708060984061
18,104,0.377572200570687
19,104,0.250783108490884
32,104,0.343004901185069
49,104,0.100779795247559
57,104,0.490339213506881
63,104,0.464070658042217
72,104,0.296533872297466
75,104,0.703500136810479
76,104,0.400774435728239
85,104,0.386322371518265
89,104,0.278621149654285
16,105,0.671449619542949
54,105,0.715479787859033
63,105,0.332476820832369
67,105,0.318296488653648
74,105,0.749657681883937
76,105,0.661636194579881
95,105,0.568693551174192
12,106,1.00159562895525
31,106,0.521492839061438
40,106,0.533199630929292
55,106,1.10642816114296
58,106,0.114357888340877
65,106,0.57712109489284
73,106,0.550533182557893
16,107,0.678735586602104
43,107,0.41585738177046
46,107,0.524290609042546
58,107,0.750065555392294
61,107,0.560591521834607
74,107,0.694536843066109
85,107,0.222839263951283
100,107,0.51862326196922
10,108,0.528424818213854
13,108,0.697483039387349
18,108,0.950902740363586
29,108,0.618794037832339
32,108,0.737715688321814
33,108,1.03438148551504
45,108,0.691884979182153
46,108,0.536861734619944
65,108,0.922584181453488
70,108,0.692880369620683
87,108,0.742283296041302
91,108,0.751945697369923
40,109,0.575010223975521
52,109,0.941315538229625
63,109,0.737901214663657
71,109,0.663660078626448
100,109,0.798068653900218
16,110,0.555760729475257
25,110,0.257488781407872
35,110,0.33246426330631
49,110,0.321740233281267
51,110,0.705481922207621
53,110,0.607517116409599
55,110,0.773025763127977
61,110,0.116051229708824
80,110,0.241099840945517
99,110,0.121510362305717
101,110,0.593963329619783
109,110,0.737481206003534
3,111,1.01852642627721
12,111,0.197759682966513
15,111,0.0526019286265097
29,111,0.472973924644317
36,111,0.301607962176617
38,111,0.706044987366997
39,111,0.891611009047997
59,111,0.584120992357977
104,111,0.458666160736261
108,111,0.205049471079041
6,112,0.537424651624372
13,112,0.259866211803441
22,112,0.393539199751029
36,112,0.308668637391334
65,112,0.694408524907819
84,112,0.789429623924325
85,112,0.300095107529867
91,112,0.296593004445704
94,112,0.339020908289658
98,112,0.457309489977812
102,112,0.337275325975169
109,112,0.39382220028294
11,113,0.386972143608371
18,113,0.774906489315451
22,113,0.305375510853603
24,113,0.269183990974019
27,113,0.825765941621707
34,113,0.11417733335413
46,113,0.342471839214629
48,113,0.236453083333323
75,113,0.893950793876959
96,113,0.320825469292897
104,113,0.413125180518008
6,114,0.393748758352197
15,114,0.219459612145273
17,114,0.789441386017364
19,114,0.604732282581369
30,114,0.690694066971037
37,114,0.44700809974786
43,114,0.297196019836954
53,114,0.36915649632913
56,114,0.358604605524773
73,114,0.484950071423021
75,114,0.907388988108677
82,114,0.481403627217961
4,115,0.55215150858952
34,115,0.292573755573509
37,115,0.519596122240793
45,115,0.703640548898123
67,115,0.800269668823257
71,115,0.482134049224936
80,115,0.70489199078995
86,115,0.560212263822606
104,115,0.601114269468333
107,115,0.428185841001225
9,116,0.915383172895336
63,116,0.675628813302998
80,116,0.323369013186349
109,116,0.714623389703225
61,117,0.0150949381484643
64,117,0.696416756321096
74,117,0.140393951181006
79,117,0.232633691435832
107,117,0.555966822251532
108,117,0.556268140366137
3,118,1.02555570537611
13,118,0.519462570160983
19,118,0.55039701046267
80,118,0.701921875253783
81,118,0.612359195474655
85,118,0.0966455062681873
102,118,0.621519506180846
5,119,0.974595076786304
16,119,0.11372326682143
32,119,0.502557667482616
58,119,0.764319827919499
63,119,0.887769240814433
77,119,0.337126054035745
84,119,0.783330629320529
97,119,0.412679614945134
103,119,0.134337207032308
106,119,0.714627188673243
1,120,0.82233037446713
2,120,0.900345966477021
30,120,0.683496550526511
38,120,0.373025342027134
47,120,0.462196723251797
56,120,0.404482336384441
63,120,0.594861201707856
75,120,1.24209458325383
78,120,1.04120426713784
82,120,0.468050854883437
85,120,0.569660539576714
88,120,0.813945150674892
108,120,0.597214509928994
117,120,0.235385718090195
22,121,0.47312815742402
99,121,0.505515184880896
102,121,0.367593657930225
111,121,0.280359421546216
116,121,0.711066385819244
117,121,0.693725417823551
5,122,0.509395958881318
9,122,0.655586486353876
12,122,0.565881768748402
16,122,0.484006942408091
21,122,0.538117795898162
22,122,0.0898629247219984
41,122,0.434013886045105
49,122,0.112190739377967
56,122,0.155302710719881
65,122,0.414619688706639
66,122,0.33322859895183
87,122,0.580777904862116
88,122,0.397404107078385
91,122,0.559903628137154
4,123,0.50636206078614
8,123,0.441108797909625
10,123,0.514425177381131
11,123,0.617741576217697
14,123,0.0633972010823771
44,123,0.818794723266799
79,123,0.798660488340213
109,123,0.849459359375271
118,123,0.165268063358541
6,124,0.225545796806842
13,124,0.976730541820405
14,124,0.725950281906078
34,124,0.364525521201174
75,124,1.1413582890189
96,124,0.770560951712694
106,124,0.135758983616411
117,124,0.116156776516919
4,125,0.127231748312117
15,125,0.456271102151387
19,125,0.395696203402968
33,125,0.758560727937807
35,125,0.541448125988336
41,125,0.175926620523474
64,125,0.605024961715733
77,125,0.527128400465668
98,125,0.638391623289159
6,126,0.353458965693304
25,126,0.623505721611815
47,126,0.615330688336586
62,126,0.227074681366622
88,126,0.512930523708066
4,127,0.982563764508966
34,127,0.476617532625255
73,127,0.636447322948496
96,127,0.865811922505657
101,127,0.99679457808261
23,128,0.0643474949088885
43,128,0.42227106577665
58,128,0.987721532257038
59,128,0.365890335832445
85,128,0.38818875517168
93,128,0.450912420118371
104,128,0.590311655130849
112,128,0.238413222362361
116,128,0.859159382444121
119,128,0.945926742934038
33,129,0.0816594041222107
34,129,0.809058716492482
50,129,0.612376084371622
