frm,to,len_mi
3,4,0.849269127932475
3,8,0.723504597768838
1,11,0.540929416372557
11,12,0.76276629542277
1,15,0.808107767002211
1,16,0.0872351772313946
14,16,0.999537490284855
12,19,0.6158316620191
12,20,0.478906296437666
1,22,0.455630756982474
3,22,0.673718323559302
4,22,0.454159908939076
19,23,0.481936386584367
7,24,0.837301980857097
19,24,0.640347575540401
1,26,0.508550629129341
2,26,0.208965185780849
23,26,0.364366786069411
5,27,0.944528933369562
8,27,0.668077306926385
12,28,0.687842365417906
14,28,0.713394183953003
27,29,0.587597211070024
22,31,0.295841980625238
9,33,0.799352818510085
14,33,1.03062883198143
8,34,0.303468013336562
29,34,0.503337707278095
33,34,0.884538350022203
10,35,0.378158673066659
15,35,0.599890700002641
16,35,0.292963511759301
21,35,0.382446358963396
15,36,0.316153089425915
20,36,0.134171912137576
32,37,0.256723946420354
7,38,0.175879332927428
11,38,0.155576397908098
13,38,0.912285479859715
30,38,0.325829019518708
16,39,0.0774009640370512
14,40,0.499246419273772
15,40,0.396732466620691
27,40,0.700332794349265
31,41,0.677224968270973
10,42,0.437133603486226
18,42,0.61204816444634
21,42,0.710928599820085
3,43,1.21360757935807
17,43,0.749495298152566
23,43,0.472184452925651
38,43,0.831884893526572
14,44,0.849892929560122
27,44,1.13040568132923
38,44,0.111264788775858
30,45,0.430018366437246
39,45,0.727004135068161
37,46,0.565032023310096
21,48,0.651570031022138
35,48,0.376057284465219
25,49,0.561943018684828
30,49,0.356143192065548
21,50,0.500721687849145
31,50,0.551967815950746
6,51,0.716664417933314
41,51,0.676865139441861
21,52,1.1957384231531
30,52,1.00559115146756
3,53,1.02043659824896
26,53,0.480013382333701
28,53,0.569840010900015
38,53,0.779322682962651
7,54,0.283939930000816
11,54,0.244991728663565
13,54,0.983795757782888
31,54,0.293091165606614
46,54,0.211880102627616
52,54,0.661517286327747
53,54,0.710473648989018
37,55,0.262866587107694
46,55,0.823720575799839
34,56,0.322041005995679
42,56,0.188905011202427
43,56,0.633103888050756
44,56,0.31538098831141
51,56,0.670331782163041
17,57,0.510231867142216
20,57,0.362830568852017
26,58,1.00412372361276
28,58,0.688845128033529
48,58,0.364180450992536
55,58,1.05328478129811
3,59,0.89310678982162
7,59,1.11120451091811
9,59,0.0828835536183257
11,59,0.902557060423567
24,59,0.657831203082684
24,60,0.676122362126541
44,60,1.11994811424109
56,60,0.815990168319968
5,61,0.470282176371717
41,61,0.752055743134739
52,61,0.72031688313
60,61,0.975285983867333
2,62,0.622538614419731
11,62,0.278298390282434
15,62,0.678255068044065
36,62,0.362232147737514
6,63,0.505405388386231
41,63,0.560974714005993
57,63,0.178556487558328
1,64,0.155585535255739
53,64,0.740804712630627
20,65,0.491116538963932
54,65,0.679744586059924
8,66,0.244818151146287
12,66,0.250012542492152
14,66,0.219364910198809
40,66,0.307535752749562
50,66,0.723348956572613
65,66,0.747160985274686
33,67,0.545215268299374
53,67,0.490437099383152
63,67,0.6493278714787
43,68,0.802457886550628
51,68,0.848671918766104
57,68,0.776323046529193
12,69,0.664046734600077
21,69,0.417087830172635
12,70,0.931799073023856
42,70,0.418302906621135
60,70,1.16493187938729
63,70,0.664608285947412
65,70,0.577256761368454
2,71,0.504141394738565
15,71,0.408881859933428
42,71,0.109222593892721
46,71,0.172014598539624
28,72,0.287307945074228
50,72,0.73833141577785
62,72,0.492867914259778
25,73,0.483327678402868
33,73,0.407070920950141
48,73,0.27958207372421
58,73,0.548196894454799
63,73,0.536854806675918
54,74,0.166627757194746
66,74,0.639369924488719
68,74,0.0919071448444754
72,74,0.745705015474624
73,74,0.470272806333517
14,75,0.83761237219271
17,75,0.149026791058327
26,75,0.24303523899363
29,75,0.613970115618483
43,75,0.891866723467466
49,75,0.604808431516129
53,75,0.60441720039494
61,75,1.03137531800797
68,75,1.13738928312302
69,75,0.605767433911383
34,76,0.292066932545127
41,76,0.808880512669407
53,76,0.696390034062554
69,76,0.544113533523539
2,77,0.450945821760077
33,77,0.236916958283424
53,77,0.678090905522704
57,77,0.702615505735082
69,77,0.22207661333236
70,77,0.862258541221431
