frm,to,len_mi
5,9,0.888660305853352
12,17,0.496392560868834
14,21,1.07256623881
18,22,0.46958795325753
18,23,0.876844002131344
20,23,0.431616571555298
23,25,0.897865316586756
13,27,0.140788348859987
19,28,0.14133183162966
20,28,0.231971824407474
15,31,0.279909760092773
2,32,0.252475465663867
2,36,0.402351940619863
30,37,0.582596685731793
3,42,0.81710246878788
19,42,0.480306369799532
12,43,0.269115990532116
18,43,1.02130644111107
25,45,0.178007642342003
6,46,0.115838437810418
41,46,0.720617538157459
33,47,0.908900308830944
41,47,0.642228521701343
2,48,0.546459213780864
5,49,0.584069516230083
35,49,0.149638701325724
16,51,1.07711741390092
49,51,0.639460462441729
27,53,0.522216670833229
47,54,0.384289092477867
3,55,0.978504788294689
29,55,0.51901930299108
40,55,0.577538322056159
51,55,0.56473876717656
32,56,0.51308004056731
50,56,0.309768080209368
54,56,0.350939278204706
3,57,1.03357606909465
17,57,0.510231867142216
18,57,0.85803619118972
47,57,0.309146558721493
6,58,0.334811718239347
35,58,0.654042072106454
2,59,0.238348014608111
39,59,0.702559286054413
55,60,0.195314306232851
12,62,0.821812387201577
43,62,0.829362018780533
58,63,0.647638675232729
5,64,0.945974996694376
15,64,0.806041987316377
28,64,0.225864421188154
55,64,0.655612424292876
25,65,0.602854003535882
27,65,0.906350471617838
7,66,0.726002984017659
20,66,0.266188300286112
33,66,0.812591492263165
60,66,0.586431413015783
38,67,0.814578670029856
43,67,0.77453641467796
3,68,0.733866244322477
10,68,0.758755220246038
13,68,0.982104651994204
62,68,0.343260493976396
63,68,0.650485464018288
66,68,0.654329699693371
11,69,0.444420942985814
13,69,0.503121988198617
30,69,0.262943399026443
31,69,0.562602486317467
47,69,0.579821859558526
6,70,0.304349944805057
19,70,0.770703807178663
33,71,0.624652558681444
61,71,0.206413096108979
24,72,0.477634190033479
54,73,0.533367495719229
63,73,0.536854806675918
37,74,0.737454686788857
53,74,0.784976376977299
57,74,0.75897464054166
1,75,0.725896751225618
8,76,0.379000237091412
27,77,0.528724989693118
52,77,0.99794271192835
71,77,0.550688197218166
9,78,0.135098217409672
35,79,0.626679667726826
42,79,0.46805544565488
19,80,0.71060655043413
23,80,0.954830022095764
47,80,0.538903029264315
72,80,0.746939591813292
5,81,0.405140533115493
48,81,0.334157610632858
70,81,0.192642962951246
7,84,0.2045837905366
28,85,0.519203785859032
29,86,0.438451680039086
39,86,0.746819604119414
50,86,0.251291319956712
74,86,0.144704976442547
81,87,0.211627437898695
83,87,1.0489780129745
84,87,0.126175695459686
38,89,0.231083666534383
48,89,0.0934295386258747
66,89,0.436377230323075
83,89,0.72330838022679
6,90,0.2964481672268
29,90,0.319706589862664
40,90,0.371215537668532
66,90,0.673311793964092
71,90,0.384797870764651
77,90,0.407499048306802
82,90,0.191101761573822
2,91,0.193457842410739
23,91,0.285142692940756
80,91,1.01603563786037
6,92,0.739334371013908
20,92,0.426123215473385
76,93,0.421256318633518
84,93,0.506343678855228
19,94,0.185939067121654
61,94,0.403409850580252
53,95,0.52522040635089
59,95,0.923597301116877
65,95,0.743875121528665
81,95,0.237318954021446
93,95,0.248877290421189
14,96,0.116726782182859
26,96,0.820366857327352
32,96,0.814502327311714
35,96,0.813607906974
56,96,0.668224788361644
63,96,0.225640355985511
65,96,1.04098648388846
66,96,0.332483051255685
86,97,0.222302353556043
49,98,0.430823717673948
60,98,0.834657427348295
1,99,0.410467724352626
25,99,0.3663105636339
27,99,0.767541362088226
30,99,0.325688670640068
82,99,0.134365504619932
82,100,0.183076856673309
73,101,0.368420978389314
84,101,0.913609846568087
62,102,0.544285121406537
73,102,0.428021292174404
76,102,0.812940213843243
69,103,0.402047172434178
91,103,0.75935283474638
20,104,0.133574491843551
72,105,0.136631661818923
88,105,0.0881634084945801
37,106,0.84629041641447
41,106,0.992119545825779
85,106,0.693161743385764
2,107,0.181868547192218
3,107,0.848257682667128
15,107,0.25373951898613
45,107,0.667825902975608
69,107,0.374091075369323
40,108,0.477856607510061
47,108,0.161243379134219
89,109,0.784183456556958
11,110,0.0799540456515786
36,110,0.244029506735127
55,110,0.773025763127977
56,110,0.0603666866440812
110,111,0.533093915224186
15,112,0.320346506541523
31,112,0.482840690536068
36,112,0.308668637391334
45,112,0.723421573337375
83,112,0.328741915855906
1,115,0.938863788646583
27,115,0.861310593058667
26,116,0.692817223291504
39,116,0.47275471936182
41,116,0.678260094491631
72,116,0.558729942435691
100,116,0.252363815162467
105,116,0.627781595550018
115,116,0.78563628175138
33,117,0.718818994579804
67,117,0.8050057296261
55,118,0.450224112152946
70,118,0.717419774177471
74,118,0.669484287654718
1,119,0.125579584369076
18,119,0.0605166223783392
19,120,0.822682633864879
23,120,0.962540978976157
46,120,0.260715838121671
16,121,0.729733839318424
37,121,0.120239397833418
67,121,0.309919466279784
68,121,0.825448699703829
94,121,0.420042234264137
105,121,0.0856476995708694
113,121,0.47517466952608
21,123,1.07313785094011
25,123,0.623978561220516
79,123,0.798660488340213
82,123,0.692773416755941
91,123,0.729087660206211
13,124,0.976730541820405
42,124,0.350651707135047
104,124,0.443478382197348
105,124,0.725998037342116
110,124,0.217137337512706
48,125,0.644755254534397
67,125,0.248747415452212
95,125,0.765474945803111
117,125,0.809260851855889
19,126,0.162836536816087
25,126,0.623505721611815
9,127,1.26725313787796
82,127,0.49985706138433
89,127,0.38087710738681
97,127,0.498861341900482
19,128,0.532475791831648
60,128,0.370382784603966
84,128,0.952459256625117
95,128,0.693981843857738
21,129,0.241582315288493
51,129,1.02555712099437
103,129,0.150937391394827
116,129,0.395736729357663
55,130,0.590180416883453
57,130,0.254069733648074
90,130,0.936047698218707
6,131,0.412673614854771
10,131,0.367895413862595
17,131,0.66299101927363
82,131,0.479278735126172
94,131,0.409096763175544
6,132,0.203511563771046
19,132,0.534496840550823
24,132,0.449957603629792
131,132,0.249273913774649
8,133,0.514693839372496
42,133,0.653049035012992
56,133,0.554628410228377
68,133,0.775669487704162
115,133,0.932384847741159
108,134,0.791600165742712
110,134,0.222615720814281
3,135,0.933625698748909
36,135,0.340722592853852
96,135,0.548033716334908
122,135,0.41012322738101
27,136,0.965560868776858
30,136,0.832156324826904
34,136,0.173831140993441
123,136,0.223220243755715
124,136,0.521496050017337
38,137,0.125328979769579
48,137,0.347136398691525
3,138,0.399063291578455
24,138,0.867783675955576
80,138,0.842395465267857
81,138,0.980297147435573
7,139,0.736599477470313
26,139,0.237330463247898
54,139,0.751056390017403
112,139,0.292656211542979
10,140,0.0493084989852113
14,140,0.425679091600668
18,140,0.66796071320281
106,140,0.862259467239842
20,141,0.146990502759864
64,141,0.398350673917146
115,142,0.469074569411464
3,143,0.668541417786969
122,143,0.145928519051082
128,143,0.435573571337287
133,143,0.390189655998113
19,144,0.393241446727065
29,144,0.240421916676585
46,144,0.17836436399069
25,145,0.0501513505012006
40,145,0.400978450777056
138,145,0.893509471074837
144,145,0.342969540622878
44,146,1.03683420777408
104,146,0.577912719206461
119,146,0.786119595522196
122,146,0.579048447514535
140,146,0.309000043585705
66,147,0.394345826281957
76,147,0.458118556125609
84,147,0.597563076030587
91,147,0.510894940805146
125,147,0.492564296563929
17,148,0.247920515619669
66,148,0.315776486751737
72,148,0.233195348874639
80,148,0.916828247232172
43,149,0.545055472323251
52,149,0.612803495169951
75,149,0.347912988609047
101,149,0.54360833527036
23,150,0.250396044749962
95,150,0.8766821696694
50,151,0.665608445295795
85,151,0.499310229009819
55,152,0.52187802595906
120,152,0.532865555675847
27,153,0.320454443492845
44,153,0.8465032459261
58,153,0.884565710148172
38,154,0.360181354683579
44,154,0.41303281200329
66,154,0.325696135877686
9,155,0.15650153397824
10,155,0.453670999877871
89,155,1.00180977208756
100,155,1.02773191855813
119,155,0.912491312648526
146,155,0.18476657574129
8,156,0.393701255732934
46,156,0.159731259884136
98,156,0.273927721004312
103,156,0.886584465786081
139,156,0.691289223616698
146,156,0.965573936172872
155,156,1.15029412464105
13,157,0.739229847597688
39,157,1.05374568502242
58,157,0.626028864592623
81,157,0.504168886228766
118,157,0.219793118180798
24,158,0.753518898288533
78,158,0.280613577260444
103,158,0.727512771025345
136,158,0.989766424222025
137,158,1.07419019228724
18,159,0.69921736459354
34,159,0.370380767137177
36,159,0.206366916329758
67,159,0.450157756791304
77,159,0.567682764838563
96,159,0.408982713689003
107,159,0.0777649056581944
41,160,0.203929406399816
80,160,0.976267456349581
86,160,0.821041297961235
155,160,0.324498868223588
5,161,0.721953856678872
25,161,0.378276922958956
59,161,0.935705606861263
64,161,0.536935265188816
126,161,0.381466112508691
151,161,0.538790912880657
43,162,0.0493652777667328
52,162,0.124310091886861
74,162,0.741329611491881
139,162,0.680945524637286
84,163,0.941405325668764
117,163,0.760528030968619
140,163,0.698650645608991
157,163,1.0816499548524
16,164,0.155683367045891
33,164,0.198940566779342
120,164,0.755721914975088
