frm,to,len_mi
1,8,0.489712018735679
9,13,0.101332398180009
10,22,0.404846589337112
22,24,0.497169263995206
22,25,0.361560113021451
20,30,0.422018778365685
31,32,0.676530478657324
14,34,0.369378845738209
31,35,0.556640921474703
29,37,0.275554477939951
6,38,0.166131588204901
29,43,0.672828679646678
33,44,0.691889545391373
7,45,0.0977327911467407
13,47,0.690248937401734
35,47,0.581456840241788
23,50,0.982113790722986
22,51,0.601424804283687
35,51,0.786770258321315
44,51,0.928009801492889
6,53,0.61322475132041
24,59,0.657831203082684
51,60,0.75988779267443
15,61,0.563750088283032
59,64,0.564202942382313
15,66,0.11147209182327
48,67,0.664212497411978
63,70,0.664608285947412
65,71,0.465085090509316
23,72,0.301667132988799
30,76,0.506636693633682
24,77,0.817012106008612
7,79,0.0565439790155118
12,80,0.912853585443182
26,81,0.988395839280846
42,81,0.362826357788653
1,82,0.354958708392982
52,82,0.815086374677296
4,83,0.289169079053246
23,85,0.40585012736321
82,86,0.240590637234974
6,87,0.376758149010558
15,87,0.777375361986838
35,87,0.689486525143037
12,88,0.209812667371699
38,91,0.909948485392506
4,93,0.405125846274055
51,96,0.0835430131494477
86,96,0.672702596228903
71,97,0.164858381940565
72,98,0.511349470787267
4,100,0.639484301926355
11,100,0.0270293629762241
32,100,0.629657662747371
84,101,0.913609846568087
5,102,0.856500571714091
16,102,0.442692010263727
14,103,1.09227344018965
73,103,0.451966274620824
3,104,0.57180551976741
13,105,0.273004986161557
46,106,0.283453473081851
18,108,0.950902740363586
87,110,0.368899795443453
13,111,0.493617587599651
86,111,0.55482798651573
96,111,0.266550351631553
25,113,0.404576341971236
40,114,0.317136935170178
98,115,0.24838998564337
29,116,0.3328940072962
90,116,0.123517653291521
59,118,0.6098108206515
87,118,0.778294883264935
117,119,0.61438786480093
73,120,0.584091374753617
2,122,0.407181596218726
23,122,0.535006675911716
51,122,0.615879406466933
57,123,0.242158413988651
83,124,0.897186529454141
124,125,0.924619914100713
120,127,0.157495055718973
16,128,0.892077915323544
4,129,0.612862834480118
39,129,0.0932515986770159
104,129,0.386677934673202
128,130,0.423319408305149
40,131,0.276475406012907
57,131,0.218532675963023
47,132,0.229589875494659
63,132,0.330882669250089
79,132,0.398500139763058
35,135,0.584479426339495
40,135,0.363294005584916
48,135,0.214872192014508
26,136,0.858127051956258
113,136,0.167079278689664
111,137,0.745793047621633
70,139,0.763270913090147
132,139,0.521870133249091
11,140,0.595666554915909
111,140,0.278504426649317
129,141,0.454415823991584
34,143,0.45002967526035
97,143,0.318028510533188
53,145,0.699569819334649
133,146,0.46722457705634
49,147,0.0638389161327201
5,148,0.645843061268704
23,148,0.0726870090079279
72,148,0.233195348874639
49,149,0.407809629691991
79,149,1.00554897579618
97,150,0.74602269141058
81,151,0.799784389347583
88,153,0.149356909416756
32,154,0.60327642788309
50,155,1.19282793595223
122,155,0.759580103745113
144,155,0.898005082644538
17,156,1.01808974916773
28,156,0.613195858364797
31,157,0.219401979112183
35,157,0.713882869437236
141,157,0.584209571457999
27,158,0.125577788505497
32,158,0.289825250742441
79,158,1.16477251493899
125,158,0.28785415239617
37,159,0.167026253522435
88,160,0.205494087223199
93,161,0.591568246761455
3,162,1.16996278029771
155,162,0.85189426202183
81,163,0.991737007190429
123,163,1.08218759269805
145,163,0.905072208079593
56,164,0.377967993337584
90,164,0.166922750181147
20,166,0.48784773714391
62,167,0.807533953913535
111,167,0.158855524298875
113,167,0.307198803849135
34,168,0.27982331032282
35,168,0.485483877560095
12,169,0.480026337960802
22,169,0.10714957036016
50,169,0.500578659905142
40,171,0.432386147216931
107,171,0.686631541353855
108,172,0.447768226977213
157,172,0.424704866984761
112,173,0.414470089026287
99,174,0.46475912719194
91,175,0.912624640081572
46,176,0.572746730540275
54,176,0.77090720129935
79,176,0.79271942631245
155,176,0.534549967245889
31,177,0.121674279635818
47,177,0.193272083570482
44,178,0.72254978330153
56,178,0.629303266273462
66,178,0.876222873908211
13,179,0.0870664753856634
133,179,0.538928433524997
156,179,0.867379361995629
147,180,0.314178423436457
161,180,0.238874357538516
31,182,0.389000555636199
78,182,0.694057892844968
32,183,0.273519080218362
7,185,0.844286110350206
117,185,0.750261022215014
8,186,0.105138354090224
69,186,0.249304697372597
41,188,0.459915134562427
62,188,0.254803586722259
11,189,0.638773441744548
57,189,0.190167444546663
26,190,0.328772069198422
51,190,0.800043475671819
81,190,0.764940959489575
101,190,0.183457297379843
178,192,0.896252667765809
14,193,0.893950280280272
37,193,0.544303022220827
49,193,0.337721618004759
115,193,0.911122562894397
129,193,0.115013078026504
149,194,0.594179279512355
56,195,0.615672201187093
78,195,0.284118239502308
107,195,0.366807959229002
118,195,0.588636951399876
103,196,0.746634468234352
161,196,0.724573938585068
179,196,0.15484339259342
183,197,0.570162231674299
40,198,0.40182449860672
85,198,0.431156452570207
67,199,0.64459036224173
115,199,0.360545053722303
193,199,0.575581185047608
18,200,0.165753627405354
