frm,to,len_mi
1,9,0.761163226369119
8,10,0.311291908795211
10,11,0.616266590390292
14,17,0.696970692643538
3,19,0.535962649598067
4,19,0.313653234279828
8,19,0.335730454628906
10,19,0.26090446135346
10,20,0.231217654364532
20,21,0.602431867405567
21,23,0.979667935158929
1,24,0.879329509028798
2,24,0.446590360822252
19,25,0.726207212166081
5,26,0.839781919792128
19,26,0.237961836689091
11,27,0.963672665006232
13,27,0.140788348859987
22,27,0.75370255529865
23,27,0.338723125341861
24,27,0.701921986314545
11,28,0.445288392329008
23,28,0.587806331206077
3,29,0.546099927102612
5,29,0.628561804174897
9,29,0.582835893384902
24,29,0.577080927080799
2,30,0.656899110621535
10,30,0.597115333910814
11,30,0.409553761687082
24,30,0.854075045311187
30,31,0.668729738263646
11,32,0.648806612435833
20,32,0.301689401945332
29,32,0.247568611186447
19,33,0.375907638332145
31,33,0.878781668859138
32,33,0.430363336500223
4,34,0.588030593257806
21,34,0.853136509988339
22,34,0.300693200130326
25,34,0.297716959930966
22,35,0.268710125665544
30,35,0.219177645145375
4,36,0.373882178670064
5,36,0.389373395055947
6,36,0.24899717080161
11,36,0.299588593823954
26,36,0.520834675712685
9,37,0.3691033918583
12,37,0.348962941918719
24,37,0.393636765806849
28,37,0.351473379211343
32,37,0.256723946420354
2,38,0.769274823804222
14,38,0.793122967475578
18,38,0.407880279167643
36,38,0.414996329655682
11,39,0.692514968659809
31,39,0.895029875058419
32,39,0.420381786994442
14,40,0.499246419273772
3,41,0.756526309160412
5,41,0.765862872516814
12,41,0.480318341123287
14,41,0.624099634934281
25,41,0.875580512475037
29,41,0.347162417718901
12,42,0.520219764328543
14,42,0.405921186780029
22,42,0.143780602342839
26,42,0.634261857108533
11,43,0.681340320679591
18,43,1.02130644111107
20,43,0.539558660853086
24,43,0.111528015804472
10,44,0.798709691392152
19,44,0.68869187896701
27,44,1.13040568132923
5,45,0.587016024218286
19,45,0.647616251145026
24,45,0.757533517245245
37,45,0.697660999111389
39,45,0.727004135068161
42,45,0.367308099382634
1,46,0.573477563715794
16,46,0.655453926980543
23,46,0.769101761279731
24,46,0.598294088525663
1,47,0.78413435453742
45,47,0.531866619951394
5,48,0.368176184542482
15,48,0.398147587216642
18,48,0.556294833400912
26,48,0.654479940463722
31,48,0.20768624432352
42,48,0.077102079497539
46,48,0.139060859361756
4,49,0.312728132677138
10,49,0.254891272818433
35,49,0.149638701325724
24,50,0.854936846752795
27,50,1.1123750326901
4,51,0.512503728663364
24,51,0.116362413806649
32,51,0.762218678957572
46,51,0.681803650481849
8,52,0.563308182886682
11,52,0.733729095525842
13,52,0.741015122592261
17,52,0.813735376192065
34,52,0.43161795503801
40,52,0.619325155482779
44,52,0.931426230049161
4,53,0.235077909611669
8,53,0.369090371079194
11,53,0.655330637909234
15,53,0.169724985392748
31,53,0.425496638063266
32,53,0.495198753165712
35,54,0.638962863163909
40,54,0.437418448308962
42,54,0.320264969388116
1,55,0.748265514735473
9,55,0.152810525562243
11,55,0.840116057798352
17,55,0.163117989941146
20,55,0.460253946554569
24,55,0.483809602853137
25,55,0.962986477171765
35,55,0.596284632063124
37,55,0.262866587107694
39,55,0.799392117824282
