"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
18.3001736948052,0.0468168321358243,-1.67156824409583,-2.60492627658415,0.169947681063535,-1.15675312113797,-2.09629175362895,0.651375620807817,1.12534194664262,-1.97183356661505,-1.79341507777758,-4.09939410136188,-1.84765084579501,0.027823687238585,0.832286703618777,-1.90219894947022,0.179248907106579,-0.110899954235444,1.75621104952719,0.191906035993155,-0.731325983121352,-1.02018029936287,0.0271968481206264,1.46688770434194,-0.0251749509074412,3.18513322100218,0.127899082258452,-0.46718154328857,-1.34607989952362,-1.48325225126138,1.32833094593741,0.39947599090018,-3.21526016301443,-1.83052771658599,-0.323370148827089,-0.135026530872812
0.0468168321358241,0.772439637070924,-0.0994025726092211,-0.107621893027114,0.0392784181290558,-0.113469267078813,0.0963913330309845,-0.0454360292620303,0.0252792540583129,-0.202131184985719,-0.292258325189117,0.31012802089958,-0.140794924566066,-0.444579429236655,0.296319537827815,0.108486934863757,0.102375855616057,0.08775178620131,0.203457095691858,-0.0641318964443297,0.21816838775782,-0.433865427505423,-0.00967366234960128,0.19042581101405,-0.0204293601663914,0.211227273555815,-0.026725386734835,0.0890609930517153,-0.093341945785089,-0.182174134059399,0.108277398869483,-0.0831570196149995,-0.196719660187803,-0.188391795699568,-0.116876787012683,-0.0201359461721096
-1.67156824409569,-0.0994025726092145,15.1662782988826,-4.89883140946998,-0.0960432326402732,2.01270762372478,-4.12360650109421,-1.90616360292095,-3.82423923117817,1.60587627673735,1.24055268404801,-0.989451003306707,-1.93983260454902,-2.91389279729689,-1.81773587008428,1.2060019166437,-0.841831994235036,1.25085207298831,-2.91230146951569,0.958720458598792,0.691143188576888,0.0258435992515015,-0.297350807238968,-0.808988992415347,0.102495826636821,-2.26274763509057,0.203622285981194,-0.0110388266393296,0.436375817696108,0.841303469113197,-0.489025745622137,-0.0487630233765872,2.23814851005137,2.88061908031839,0.930370048963697,0.120110337218569
-2.60492627658395,-0.107621893027104,-4.89883140946998,25.1055473234801,0.0737592166167593,-1.66455093965746,3.29448823498376,0.752378805002567,3.07533398089032,2.3099320171618,-1.40930633114367,-3.22082235692942,1.26976620974033,-0.816585361992711,-4.97530681040922,-5.54444061544181,-1.15249304098121,-4.52723513075636,2.31953619464143,-1.3175109369295,-4.42366530806167,-0.130052766588737,0.0880073256000753,-3.67722746121443,-0.0566289750980068,-2.65748318304226,-0.0767885256639042,-0.247446002846306,-0.715883319183195,3.7269296439652,0.727794051972482,0.31002136711778,2.63962741232254,-2.45928549754538,1.13965155712586,-0.182125150970634
0.169947681063524,0.0392784181290555,-0.0960432326402739,0.073759216616758,1.3062042200501,0.0159323997738221,0.299535191596287,0.326213567992231,0.123223390521296,0.0905178061792418,0.043128491664442,-0.124695773502962,-0.0262059556806136,-0.252774475999062,-0.218387798263957,-0.337211594676087,-0.151764423927927,-0.329941674544943,0.105807247665446,-0.2965287542935,0.361335564855288,0.0602810771051878,-0.0670610037952798,-0.0037135571875166,-0.053955951320542,-0.331458878323059,-0.0370913379288082,0.022997126732304,-0.0839787446770913,-0.0511680964702903,0.0727523392500187,0.00115380778137538,0.32304683186845,0.00986751321137018,-0.0108519528731211,-0.938390501616394
-1.15675312113813,-0.11346926707882,2.01270762372481,-1.66455093965743,0.0159323997738193,8.0842974634453,0.0762212581342959,2.02846701459917,-4.63679935122063,-0.980043598587037,-0.204986983514883,-0.902369141723272,-1.64395491734661,-1.80572387079448,0.155157122087695,0.252975958027862,1.02246120001811,-0.335781407125355,-0.524694050757071,0.118572538671539,0.479329860704825,0.304456509621859,0.0643965377868227,0.41411041422355,-0.159841906526756,-0.0767304818092731,-0.0803361432903842,0.249948405769913,-0.0192171097456268,-0.408486743142285,0.0315854677308046,-0.218179411625962,0.0894445104648145,0.468604687413024,-0.937373311791321,-0.0102201062915153
-2.09629175362916,0.0963913330309756,-4.12360650109418,3.29448823498381,0.299535191596284,0.0762212581342912,18.575107738198,0.886354801466428,-2.90309602448981,-4.51317905733918,-1.33602877574542,-0.313193874781816,0.815375503751445,-1.61771765616676,-0.742958130675999,-1.83106762274051,0.108915429244514,-0.886686869046932,0.562697659743929,-0.113684210950584,-3.04305742876059,-0.1421464916325,-0.0741320553258855,0.616939212631601,0.0466554407188678,-0.402279154620286,0.00281866172938619,-0.164780103235416,0.369963726036656,-0.630647176917555,-0.383030884118779,0.0999281908592593,0.498894694298653,-0.507903504263814,-0.282906291470893,-0.224115516702067
0.651375620807522,-0.0454360292620431,-1.90616360292093,0.752378805002604,0.326213567992228,2.0284670145992,0.886354801466467,13.4309324932201,-2.84241135040788,-2.22483365395707,-1.47264953567018,0.417232241384675,-3.4584658533273,-2.91901827257847,0.507194361973589,-0.846827824153233,3.00658957248471,-2.41800899004926,-1.06124866024939,0.870164394261164,-1.65929545864394,0.333299906940353,-0.190669842833442,-0.652136211868709,0.0983039087300109,-0.317172785757186,-0.0839214304273742,0.123646156705502,0.108137545482597,0.730628384656854,-0.0969189557545553,-0.083555784875501,0.376990075808059,0.996448566657308,-3.07344983715909,-0.27410032127948
1.1253419466428,0.0252792540583217,-3.8242392311782,3.07533398089028,0.1232233905213,-4.63679935122063,-2.90309602448982,-2.84241135040785,22.0485315661028,-3.67254603568948,0.243673740206877,-2.6227821849796,2.40446345314329,1.04880825052836,0.0113412547439401,-2.88997208009949,0.886864217154319,0.544155678297654,2.13344098654958,-1.90706036985801,-4.95385638843355,-0.140476287831343,-0.0555406672001133,-1.64529495375169,0.104715889355933,-1.21264821789987,-0.0345334323534347,-0.222308467910671,-2.12769738728079,1.78623549704332,2.11012149883975,0.225860588643631,1.24991132828136,-2.37725937180271,-0.806978994945036,-0.348128172728258
-1.97183356661482,-0.202131184985708,1.60587627673734,2.30993201716179,0.090517806179243,-0.980043598587072,-4.51317905733923,-2.2248336539571,-3.67254603568944,19.9401094319609,-0.797463333255694,-5.14955967852403,0.900428744352891,-0.163004030507481,-1.40253766035637,-1.15379696511565,-1.57445681341692,-1.56637870965979,-0.305342418784307,1.27981802825772,-2.06120522927041,-0.119324105069535,-0.02422879755541,0.920007947000858,-0.0196264256031078,-2.3114011651546,0.218491833089494,-0.0936961809382742,-0.0227620342966222,-0.958731810533232,0.00543548932070441,-0.0346884727946014,2.27423084336479,0.353717360243978,1.62091300819805,-0.199893495618471
-1.79341507777744,-0.292258325189111,1.24055268404802,-1.40930633114366,0.0431284916644425,-0.20498698351491,-1.33602877574546,-1.4726495356702,0.243673740206907,-0.797463333255683,4.9693329165972,-1.12748082384631,0.378051168502253,0.660468249051692,-0.545109603563148,0.188155274208626,-0.000312631210305452,0.505467130810984,-0.502739791052308,0.0946179147176352,0.588091085693322,0.169166091712328,0.011919492290437,-0.30320240187413,0.00107965660348862,-0.17672128432621,0.0583243261390437,-0.035986843054113,0.402414987490167,0.249672684893904,-0.396501832045652,0.0317206084030215,0.140914245566411,0.524921287560228,-0.0301210686813614,-0.0673911683206772
-4.09939410136214,0.310128020899568,-0.989451003306649,-3.22082235692933,-0.124695773502967,-0.902369141723289,-0.313193874781827,0.417232241384604,-2.62278218497958,-5.14955967852395,-1.12748082384625,21.5354387830863,-1.71716974308117,0.0636221184132381,-0.416030823552508,-1.42074321834833,0.562894338808937,2.07564353510433,0.708960803949565,-0.881752711621756,-1.04291652968802,-0.41558106393324,0.105233486118431,1.62312049830174,-0.0373085964756274,2.42104760616477,-0.0577609272298788,0.138508798280151,2.46547443980032,-1.7418514394026,-2.43731155800774,-0.0854142974379782,-2.47426809129897,-0.756623749257023,-0.684402984926278,0.301990585918557
-1.8476508457949,-0.14079492456606,-1.93983260454902,1.26976620974034,-0.0262059556806134,-1.64395491734663,0.815375503751408,-3.45846585332733,2.40446345314331,0.900428744352901,0.378051168502255,-1.71716974308122,6.78302275404864,-0.497395472272997,0.194171251762998,-0.0782368898205762,0.129003416711516,-1.4842417970592,0.0535566641099865,-0.800644262784771,0.830214707038128,0.109843647661571,0.00268603191049475,-0.554703610121197,0.0525056329191512,-3.2441897416966,-0.096669237743802,0.287114553087343,-0.0868249724488381,0.57419332869953,0.0944243655751882,-0.233085443998999,3.28804680551872,-0.0297274264206622,-0.279814298797653,0.038033612301645
0.0278236872386017,-0.444579429236655,-2.91389279729688,-0.816585361992707,-0.252774475999062,-1.80572387079449,-1.61771765616676,-2.91901827257848,1.04880825052836,-0.163004030507476,0.660468249051694,0.0636221184132316,-0.497395472272998,12.2607179043147,-1.16833832364456,-1.4485153248645,-1.2968255463817,0.129039821882418,-2.21156768199295,-0.737298785705749,-0.0289741775617217,0.449421864703816,-0.152950845183705,1.58747955821034,-0.0777009397673626,3.79940908520193,0.107031600531267,-0.379355404704222,-0.625720969488814,-1.47833232297254,0.60805548340957,0.351104935869259,-3.8541281750606,2.23311606815669,1.30591698560873,0.244561543794285
0.832286703618952,0.296319537827822,-1.81773587008431,-4.97530681040926,-0.218387798263955,0.155157122087691,-0.742958130676006,0.507194361973614,0.0113412547439396,-1.4025376603564,-0.545109603563176,-0.416030823552526,0.194171251762972,-1.16833832364456,11.9450157570928,0.516347493072249,-1.23854564625221,-2.60408610974028,1.1031460395456,-0.402343840202739,0.422449229722029,-0.808629794025082,0.106995510438838,0.0867782631333155,0.071907482072088,0.525313517566311,0.00472572249252262,0.168448413630266,0.322983897682631,-0.17739603969602,-0.307771174645955,-0.162629163281643,-0.552860929461924,-1.10460706352875,1.32160711250864,0.0560320779437461
